Global Employee,Gender,Age,Education,Tenure in Vodafone,Prevous Exp in Months,Performance Rating 1,Performance Rating 2,Performance Rating 3,Performance Rating 4,Performance Rating 5,Building Team Commitment,Strategic Thinking,Leads Decision Making and Delivers Results,Analytical Thinking,Customer Relations,Service Quality and Planning,Solution Selling,In Market Execution,Sales Planning and Forecasting,Negotiation ,Actionable Insights,Solving Problems,Engage,Applied Thinking,Change,Drive,Average Comp Score,Competency Group,Attried,Local Band
90001124,2,6,3,3,5,3,3,4,4,4,3,2,2,2.3,3,2,2.5,2,2,2.5,2.5,2.5,2.5,2.3,2,2.3,2.3,C,No,3
90002656,2,6,3,3,55,4,4,4,4,3,3,2.3,2.3,2.3,3,2,1.5,2.5,2,1.5,1.5,3,2.5,1.7,2.5,2.7,2.3,C,No,3
90009505,2,6,2,3,180,3,2,3,3,4,3,2.3,3,2.3,2.5,2.5,1.5,2,2.7,2,2,1.5,3,3,2.5,2.3,2.4,C,No,4
90000867,2,6,3,3,28,3,4,4,3,4,3.5,2.7,2.7,3,3,2.5,1.5,3,3,1.5,2.5,3.5,4,2.7,3.5,2.3,2.8,B,No,3
90050057,2,6,4,3,0,3,3,4,3,3,3.5,2.3,2.7,2.3,3,2,2.5,2.5,2.7,3,2.5,2.5,3.5,2.7,3,3,2.7,B,No,2
90050058,2,6,4,3,0,2,3,4,3,3,3,2,2.7,2.3,2,2,1.5,2,2.7,1,2,3,3,2.3,2.5,2.7,2.3,C,No,2
90000870,2,6,2,3,96,3,3,3,5,4,3.5,2,2,2,2,2,1.5,2,1.7,1,2,2,2,2,2,2.3,2,D,No,3
90004702,2,6,2,3,152,3,3,3,3,3,3,1.7,2.7,2.3,2.5,2,2.5,2,2.3,2.5,2,2.5,3.5,2.3,2.5,2.3,2.4,C,No,5
90005113,2,6,4,3,33,3,4,3,2,3,3,1.7,2.3,2,2.5,1.5,1.5,2,2,1.5,2,2.5,3,2.3,2.5,2.3,2.2,C,No,2
90006533,2,6,4,3,27,3,3,3,3,3,3.5,2.3,3,3,2.5,2,1.5,2.5,2.3,1.5,2.5,3.5,3.5,3,3,2.7,2.6,B,No,2
90008853,2,6,4,3,12,3,3,3,3,0,3.5,2.3,3,2.3,2.5,2,2.5,2.5,3,2.5,2,2,2.5,2.7,3,3.3,2.6,B,No,2
90008856,2,6,2,3,52,3,4,3,3,0,3.5,2,2.7,2.3,2.5,2,1.5,2,2.7,2,2,3,3,2.3,3.5,2.7,2.5,C,No,3
90008857,2,6,4,3,23,3,3,3,2,0,3.5,1.7,2.3,1.3,2,1.5,1.5,2.5,2,1.5,2,2.5,3.5,2,2.5,2,2.1,C,No,2
90001745,1,6,4,3,0,3,3,2,3,3,3,3,3,2.7,2.5,2.5,2.5,2.5,2.7,2,3,3,3,3,3,3.3,2.8,B,No,2
90004696,2,6,2,3,149,4,4,3,4,3,4,3.3,4,3,3,3.5,3,2.5,3.7,3,2,3.5,3.5,3.3,3.5,3.7,3.3,A,No,5
90001127,2,6,2,3,10,3,3,3,3,3,3,2.7,3.3,2.7,2.5,2.5,2.5,3,2.3,2.5,2,3.5,4,3.3,2.5,3,2.8,B,No,2
90009504,2,6,1,3,0,3,3,3,3,3,3.5,3,2.7,2.7,4,3,2.5,3.5,3.3,2,3,3.5,4,2.7,3.5,3,3.1,A,No,3
90003232,2,6,1,3,121,3,3,3,3,3,3,2.3,2,2.3,2.5,2,2,2.5,2.7,2,2.5,3.5,2,2.3,2,3,2.4,C,No,3
90008854,1,6,2,3,25,3,4,3,3,0,4,2.7,3.3,3,3.5,2.5,3,4,3.3,3.5,3.5,3.5,4.5,3.3,4,3.7,3.5,A,No,3
90007886,2,6,1,3,140,5,4,3,3,4,3,2,2,2.3,3,2,2.5,2,2,2.5,2.5,2.5,2.5,2.3,2,2.3,2.3,C,No,5
90000861,2,6,3,3,32,3,4,3,3,3,3,2.3,2.3,2.3,3,2,1.5,2.5,2,1.5,1.5,3,2.5,1.7,2.5,2.7,2.3,C,No,3
90002648,2,6,2,3,167,4,4,3,4,4,3,2.3,3,2.3,2.5,2.5,1.5,2,2.7,2,2,1.5,3,3,2.5,2.3,2.4,C,No,5
90005993,2,6,3,3,57,4,3,4,3,3,3.5,2.7,2.7,3,3,2.5,1.5,3,3,1.5,2.5,3.5,4,2.7,3.5,2.3,2.8,B,No,3
90006532,2,6,3,3,0,3,3,2,3,3,3.5,2.3,2.7,2.3,3,2,2.5,2.5,2.7,3,2.5,2.5,3.5,2.7,3,3,2.7,B,No,2
90008851,1,6,3,3,19,3,3,2,3,0,3,2,2.7,2.3,2,2,1.5,2,2.7,1,2,3,3,2.3,2.5,2.7,2.3,C,No,2
90004687,2,6,3,3,29,3,3,3,3,4,3.5,2,2,2,2,2,1.5,2,1.7,1,2,2,2,2,2,2.3,2,D,No,4
90002647,2,6,3,3,71,4,2,3,3,3,3,1.7,2.7,2.3,2.5,2,2.5,2,2.3,2.5,2,2.5,3.5,2.3,2.5,2.3,2.4,C,No,2
90004689,2,6,2,3,11,3,3,3,4,4,3,1.7,2.3,2,2.5,1.5,1.5,2,2,1.5,2,2.5,3,2.3,2.5,2.3,2.2,C,No,4
90007888,2,6,2,3,146,3,3,3,4,3,3.5,2.3,3,3,2.5,2,1.5,2.5,2.3,1.5,2.5,3.5,3.5,3,3,2.7,2.6,B,No,5
90004051,2,6,2,3,201,3,3,3,3,3,3.5,2.3,3,2.3,2.5,2,2.5,2.5,3,2.5,2,2,2.5,2.7,3,3.3,2.6,B,No,5
90004693,2,6,2,3,91,5,5,5,5,4,3.5,2,2.7,2.3,2.5,2,1.5,2,2.7,2,2,3,3,2.3,3.5,2.7,2.5,C,No,5
90006920,2,6,2,3,80,3,4,3,4,3,3.5,1.7,2.3,1.3,2,1.5,1.5,2.5,2,1.5,2,2.5,3.5,2,2.5,2,2.1,C,No,3
90000561,2,6,2,3,47,3,3,4,4,4,3,3,3,2.7,2.5,2.5,2.5,2.5,2.7,2,3,3,3,3,3,3.3,2.8,B,No,3
90005111,2,6,4,3,62,3,2,3,3,3,4,3.3,4,3,3,3.5,3,2.5,3.7,3,2,3.5,3.5,3.3,3.5,3.7,3.3,A,No,2
90005994,2,6,4,3,22,3,4,4,4,4,3,2.7,3.3,2.7,2.5,2.5,2.5,3,2.3,2.5,2,3.5,4,3.3,2.5,3,2.8,B,No,2
90006919,2,6,2,3,119,4,3,3,3,4,3.5,3,2.7,2.7,4,3,2.5,3.5,3.3,2,3,3.5,4,2.7,3.5,3,3.1,A,No,3
90007332,2,6,2,3,104,3,3,3,3,3,3,2.3,2,2.3,2.5,2,2,2.5,2.7,2,2.5,3.5,2,2.3,2,3,2.4,C,No,3
90001121,2,6,2,3,9,2,3,3,4,3,4,2.7,3.3,3,3.5,2.5,3,4,3.3,3.5,3.5,3.5,4.5,3.3,4,3.7,3.5,A,No,4
90005998,2,6,3,3,49,3,3,3,3,3,3,2,2,2.3,3,2,2.5,2,2,2.5,2.5,2.5,2.5,2.3,2,2.3,2.3,C,No,3
90004688,2,6,2,3,149,3,3,3,2,3,3,2.3,2.3,2.3,3,2,1.5,2.5,2,1.5,1.5,3,2.5,1.7,2.5,2.7,2.3,C,No,5
90005598,2,6,3,3,6,5,3,3,2,3,3,2.3,3,2.3,2.5,2.5,1.5,2,2.7,2,2,1.5,3,3,2.5,2.3,2.4,C,No,2
90000566,2,6,4,3,27,4,3,3,3,3,3.5,2.7,2.7,3,3,2.5,1.5,3,3,1.5,2.5,3.5,4,2.7,3.5,2.3,2.8,B,No,2
90001117,2,6,2,3,42,3,3,3,3,3,3.5,2.3,2.7,2.3,3,2,2.5,2.5,2.7,3,2.5,2.5,3.5,2.7,3,3,2.7,B,No,3
90001756,2,6,2,3,92,3,4,4,5,3,3,2,2.7,2.3,2,2,1.5,2,2.7,1,2,3,3,2.3,2.5,2.7,2.3,C,No,3
90004050,2,6,2,3,146,4,3,4,3,4,3.5,2,2,2,2,2,1.5,2,1.7,1,2,2,2,2,2,2.3,2,D,No,4
90004683,2,6,2,3,106,4,5,4,4,4,3,1.7,2.7,2.3,2.5,2,2.5,2,2.3,2.5,2,2.5,3.5,2.3,2.5,2.3,2.4,C,No,5
90005112,2,6,4,3,65,3,3,2,3,2,3,1.7,2.3,2,2.5,1.5,1.5,2,2,1.5,2,2.5,3,2.3,2.5,2.3,2.2,C,No,2
90007078,2,6,3,3,33,3,4,3,3,3,3.5,2.3,3,3,2.5,2,1.5,2.5,2.3,1.5,2.5,3.5,3.5,3,3,2.7,2.6,B,No,3
90007890,2,6,2,3,198,3,3,3,3,3,3.5,2.3,3,2.3,2.5,2,2.5,2.5,3,2.5,2,2,2.5,2.7,3,3.3,2.6,B,No,4
90008849,2,6,2,3,50,3,4,3,4,0,3.5,2,2.7,2.3,2.5,2,1.5,2,2.7,2,2,3,3,2.3,3.5,2.7,2.5,C,No,3
90001713,2,6,4,3,31,3,3,3,3,3,3.5,1.7,2.3,1.3,2,1.5,1.5,2.5,2,1.5,2,2.5,3.5,2,2.5,2,2.1,C,No,2
90001120,2,6,2,3,30,3,3,3,4,3,3,3,3,2.7,2.5,2.5,2.5,2.5,2.7,2,3,3,3,3,3,3.3,2.8,B,No,3
90005600,2,6,2,3,6,3,3,5,5,5,4,3.3,4,3,3,3.5,3,2.5,3.7,3,2,3.5,3.5,3.3,3.5,3.7,3.3,A,No,5
90005997,2,6,2,3,21,4,3,3,3,4,3,2.7,3.3,2.7,2.5,2.5,2.5,3,2.3,2.5,2,3.5,4,3.3,2.5,3,2.8,B,No,3
90005996,2,6,2,3,99,3,3,4,4,3,3.5,3,2.7,2.7,4,3,2.5,3.5,3.3,2,3,3.5,4,2.7,3.5,3,3.1,A,No,5
90002293,2,6,2,3,12,3,3,3,3,4,3,2.3,2,2.3,2.5,2,2,2.5,2.7,2,2.5,3.5,2,2.3,2,3,2.4,C,No,2
90005101,2,6,1,3,152,3,5,3,2,3,4,2.7,3.3,3,3.5,2.5,3,4,3.3,3.5,3.5,3.5,4.5,3.3,4,3.7,3.5,A,No,5
90003223,2,6,3,3,53,3,3,3,3,3,3,2,2,2.3,3,2,2.5,2,2,2.5,2.5,2.5,2.5,2.3,2,2.3,2.3,C,No,2
90009493,2,6,2,3,65,3,2,3,4,4,3,2.3,2.3,2.3,3,2,1.5,2.5,2,1.5,1.5,3,2.5,1.7,2.5,2.7,2.3,C,No,3
90008842,2,6,2,3,20,3,3,4,3,4,3,2.3,3,2.3,2.5,2.5,1.5,2,2.7,2,2,1.5,3,3,2.5,2.3,2.4,C,No,3
90001759,2,6,2,3,22,4,3,3,3,3,3.5,2.7,2.7,3,3,2.5,1.5,3,3,1.5,2.5,3.5,4,2.7,3.5,2.3,2.8,B,No,3
90003221,2,6,2,3,29,3,5,4,3,3,3.5,2.3,2.7,2.3,3,2,2.5,2.5,2.7,3,2.5,2.5,3.5,2.7,3,3,2.7,B,No,4
90004676,2,6,2,3,46,4,3,4,3,4,3,2,2.7,2.3,2,2,1.5,2,2.7,1,2,3,3,2.3,2.5,2.7,2.3,C,No,4
90007880,2,6,2,3,21,3,3,3,3,3,3.5,2,2,2,2,2,1.5,2,1.7,1,2,2,2,2,2,2.3,2,D,No,3
90008844,2,6,3,3,20,2,3,3,3,4,3,1.7,2.7,2.3,2.5,2,2.5,2,2.3,2.5,2,2.5,3.5,2.3,2.5,2.3,2.4,C,No,2
90000548,2,6,2,3,97,3,3,3,3,2,3,1.7,2.3,2,2.5,1.5,1.5,2,2,1.5,2,2.5,3,2.3,2.5,2.3,2.2,C,No,3
90000855,2,6,2,3,46,3,3,3,3,3,3.5,2.3,3,3,2.5,2,1.5,2.5,2.3,1.5,2.5,3.5,3.5,3,3,2.7,2.6,B,No,3
90001739,2,6,4,3,48,4,4,3,2,3,3.5,2.3,3,2.3,2.5,2,2.5,2.5,3,2.5,2,2,2.5,2.7,3,3.3,2.6,B,No,2
90003217,2,6,4,3,77,3,3,3,3,3,3.5,2,2.7,2.3,2.5,2,1.5,2,2.7,2,2,3,3,2.3,3.5,2.7,2.5,C,No,2
90003220,2,6,2,3,58,3,3,3,4,3,3.5,1.7,2.3,1.3,2,1.5,1.5,2.5,2,1.5,2,2.5,3.5,2,2.5,2,2.1,C,No,3
90005103,2,6,2,3,64,3,3,4,4,3,3,3,3,2.7,2.5,2.5,2.5,2.5,2.7,2,3,3,3,3,3,3.3,2.8,B,No,3
90006912,2,6,4,3,6,3,3,3,3,3,4,3.3,4,3,3,3.5,3,2.5,3.7,3,2,3.5,3.5,3.3,3.5,3.7,3.3,A,No,2
90006916,2,6,4,3,59,3,4,4,3,4,3,2.7,3.3,2.7,2.5,2.5,2.5,3,2.3,2.5,2,3.5,4,3.3,2.5,3,2.8,B,No,2
90007870,2,6,4,3,20,3,3,3,3,4,3.5,3,2.7,2.7,4,3,2.5,3.5,3.3,2,3,3.5,4,2.7,3.5,3,3.1,A,No,2
90007871,2,6,2,3,44,3,4,4,3,3,3,2.3,2,2.3,2.5,2,2,2.5,2.7,2,2.5,3.5,2,2.3,2,3,2.4,C,No,3
90008112,2,6,2,3,44,3,3,4,3,3,4,2.7,3.3,3,3.5,2.5,3,4,3.3,3.5,3.5,3.5,4.5,3.3,4,3.7,3.5,A,No,3
90009492,2,6,4,3,11,3,4,3,3,4,3,2,2,2.3,3,2,2.5,2,2,2.5,2.5,2.5,2.5,2.3,2,2.3,2.3,C,No,2
90003225,2,6,3,3,50,3,2,4,5,0,3,2.3,2.3,2.3,3,2,1.5,2.5,2,1.5,1.5,3,2.5,1.7,2.5,2.7,2.3,C,No,3
90005991,2,6,2,3,136,4,3,3,3,3,3,2.3,3,2.3,2.5,2.5,1.5,2,2.7,2,2,1.5,3,3,2.5,2.3,2.4,C,No,4
90007322,2,6,3,3,31,4,4,3,3,3,3.5,2.7,2.7,3,3,2.5,1.5,3,3,1.5,2.5,3.5,4,2.7,3.5,2.3,2.8,B,No,3
90007873,2,6,3,3,66,3,3,4,3,3,3.5,2.3,2.7,2.3,3,2,2.5,2.5,2.7,3,2.5,2.5,3.5,2.7,3,3,2.7,B,No,3
90006915,2,6,3,3,30,3,3,3,3,3,3,2,2.7,2.3,2,2,1.5,2,2.7,1,2,3,3,2.3,2.5,2.7,2.3,C,No,3
90007323,2,6,3,3,61,3,3,3,3,3,3.5,2,2,2,2,2,1.5,2,1.7,1,2,2,2,2,2,2.3,2,D,No,2
90000553,2,6,2,3,83,3,3,3,3,4,3,1.7,2.7,2.3,2.5,2,2.5,2,2.3,2.5,2,2.5,3.5,2.3,2.5,2.3,2.4,C,No,4
90004672,2,6,3,3,79,3,3,3,3,3,3,1.7,2.3,2,2.5,1.5,1.5,2,2,1.5,2,2.5,3,2.3,2.5,2.3,2.2,C,No,2
90008843,2,6,2,3,66,3,3,3,3,4,3.5,2.3,3,3,2.5,2,1.5,2.5,2.3,1.5,2.5,3.5,3.5,3,3,2.7,2.6,B,No,3
90004670,2,6,2,3,161,3,4,4,3,4,3.5,2.3,3,2.3,2.5,2,2.5,2.5,3,2.5,2,2,2.5,2.7,3,3.3,2.6,B,No,5
90006529,2,6,2,3,99,3,4,3,4,3,3.5,2,2.7,2.3,2.5,2,1.5,2,2.7,2,2,3,3,2.3,3.5,2.7,2.5,C,No,3
90000552,2,6,4,3,25,3,3,4,3,3,3.5,1.7,2.3,1.3,2,1.5,1.5,2.5,2,1.5,2,2.5,3.5,2,2.5,2,2.1,C,No,2
90001712,2,6,2,3,180,3,2,3,3,3,3,3,3,2.7,2.5,2.5,2.5,2.5,2.7,2,3,3,3,3,3,3.3,2.8,B,No,4
90004041,2,6,4,3,19,4,3,3,3,3,4,3.3,4,3,3,3.5,3,2.5,3.7,3,2,3.5,3.5,3.3,3.5,3.7,3.3,A,No,2
90004043,2,6,4,3,50,4,3,4,3,3,3,2.7,3.3,2.7,2.5,2.5,2.5,3,2.3,2.5,2,3.5,4,3.3,2.5,3,2.8,B,No,2
90004046,2,6,4,3,20,2,3,3,3,3,3.5,3,2.7,2.7,4,3,2.5,3.5,3.3,2,3,3.5,4,2.7,3.5,3,3.1,A,No,2
90004047,2,6,4,3,6,4,3,4,3,3,3,2.3,2,2.3,2.5,2,2,2.5,2.7,2,2.5,3.5,2,2.3,2,3,2.4,C,No,2
90004679,2,6,2,3,67,3,3,3,3,3,4,2.7,3.3,3,3.5,2.5,3,4,3.3,3.5,3.5,3.5,4.5,3.3,4,3.7,3.5,A,No,3
90005106,2,6,4,3,43,4,3,4,4,3,3,2,2,2.3,3,2,2.5,2,2,2.5,2.5,2.5,2.5,2.3,2,2.3,2.3,C,No,2
90005108,2,6,4,3,42,3,3,3,3,3,3,2.3,2.3,2.3,3,2,1.5,2.5,2,1.5,1.5,3,2.5,1.7,2.5,2.7,2.3,C,No,2
90007326,2,6,4,3,55,3,4,4,3,3,3,2.3,3,2.3,2.5,2.5,1.5,2,2.7,2,2,1.5,3,3,2.5,2.3,2.4,C,No,2
90000559,2,6,2,3,50,3,4,4,3,4,3.5,2.7,2.7,3,3,2.5,1.5,3,3,1.5,2.5,3.5,4,2.7,3.5,2.3,2.8,B,No,3
90001184,2,6,2,3,24,3,3,3,3,3,3.5,2.3,2.7,2.3,3,2,2.5,2.5,2.7,3,2.5,2.5,3.5,2.7,3,3,2.7,B,No,3
90008116,2,6,1,3,110,3,3,3,3,3,3,2,2.7,2.3,2,2,1.5,2,2.7,1,2,3,3,2.3,2.5,2.7,2.3,C,No,3
90000385,2,6,1,3,30,3,3,3,3,4,3.5,2,2,2,2,2,1.5,2,1.7,1,2,2,2,2,2,2.3,2,D,No,4
90000854,2,6,1,3,92,4,3,4,3,3,3,1.7,2.7,2.3,2.5,2,2.5,2,2.3,2.5,2,2.5,3.5,2.3,2.5,2.3,2.4,C,No,3
90005596,2,6,1,3,151,3,3,3,4,3,3,1.7,2.3,2,2.5,1.5,1.5,2,2,1.5,2,2.5,3,2.3,2.5,2.3,2.2,C,No,3
90006527,2,6,2,3,83,3,3,3,3,3,3.5,2.3,3,3,2.5,2,1.5,2.5,2.3,1.5,2.5,3.5,3.5,3,3,2.7,2.6,B,No,2
90007077,2,6,1,3,74,4,3,3,3,4,3.5,2.3,3,2.3,2.5,2,2.5,2.5,3,2.5,2,2,2.5,2.7,3,3.3,2.6,B,No,3
90000381,2,6,2,3,17,4,3,3,3,3,3.5,2,2.7,2.3,2.5,2,1.5,2,2.7,2,2,3,3,2.3,3.5,2.7,2.5,C,No,3
90000535,2,6,3,3,55,3,3,3,3,3,3.5,1.7,2.3,1.3,2,1.5,1.5,2.5,2,1.5,2,2.5,3.5,2,2.5,2,2.1,C,No,2
90000539,2,6,2,3,199,3,4,4,3,4,3,3,3,2.7,2.5,2.5,2.5,2.5,2.7,2,3,3,3,3,3,3.3,2.8,B,No,4
90001716,2,6,3,3,64,3,3,3,3,3,4,3.3,4,3,3,3.5,3,2.5,3.7,3,2,3.5,3.5,3.3,3.5,3.7,3.3,A,No,2
90001721,2,6,3,3,60,4,5,4,4,3,3,2.7,3.3,2.7,2.5,2.5,2.5,3,2.3,2.5,2,3.5,4,3.3,2.5,3,2.8,B,No,3
90003212,2,6,3,3,59,4,3,3,4,3,3.5,3,2.7,2.7,4,3,2.5,3.5,3.3,2,3,3.5,4,2.7,3.5,3,3.1,A,No,3
90007315,2,6,3,3,63,4,3,3,3,4,3,2.3,2,2.3,2.5,2,2,2.5,2.7,2,2.5,3.5,2,2.3,2,3,2.4,C,No,3
90008831,1,6,3,3,23,3,3,4,4,3,4,2.7,3.3,3,3.5,2.5,3,4,3.3,3.5,3.5,3.5,4.5,3.3,4,3.7,3.5,A,No,2
90009485,2,6,3,3,0,3,2,3,3,3,3,2,2,2.3,3,2,2.5,2,2,2.5,2.5,2.5,2.5,2.3,2,2.3,2.3,C,No,2
90005095,2,6,2,3,30,3,3,4,3,3,3,2.3,2.3,2.3,3,2,1.5,2.5,2,1.5,1.5,3,2.5,1.7,2.5,2.7,2.3,C,No,3
90003215,2,6,2,3,112,4,3,3,3,3,3,2.3,3,2.3,2.5,2.5,1.5,2,2.7,2,2,1.5,3,3,2.5,2.3,2.4,C,No,3
90004034,2,6,2,3,83,4,4,3,4,3,3.5,2.7,2.7,3,3,2.5,1.5,3,3,1.5,2.5,3.5,4,2.7,3.5,2.3,2.8,B,No,4
90005090,2,6,2,3,14,3,4,3,3,3,3.5,2.3,2.7,2.3,3,2,2.5,2.5,2.7,3,2.5,2.5,3.5,2.7,3,3,2.7,B,No,3
90006910,2,6,2,3,20,4,4,4,3,3,3,2,2.7,2.3,2,2,1.5,2,2.7,1,2,3,3,2.3,2.5,2.7,2.3,C,No,3
90007314,2,6,2,3,93,4,2,3,3,3,3.5,2,2,2,2,2,1.5,2,1.7,1,2,2,2,2,2,2.3,2,D,No,3
90007865,2,6,4,3,22,3,3,3,3,4,3,1.7,2.7,2.3,2.5,2,2.5,2,2.3,2.5,2,2.5,3.5,2.3,2.5,2.3,2.4,C,No,2
90008109,2,6,4,3,124,3,3,2,2,4,3,1.7,2.3,2,2.5,1.5,1.5,2,2,1.5,2,2.5,3,2.3,2.5,2.3,2.2,C,No,2
90009483,2,6,4,3,0,3,5,3,2,3,3.5,2.3,3,3,2.5,2,1.5,2.5,2.3,1.5,2.5,3.5,3.5,3,3,2.7,2.6,B,No,2
90001111,2,6,3,3,2,2,4,3,3,3,3.5,2.3,3,2.3,2.5,2,2.5,2.5,3,2.5,2,2,2.5,2.7,3,3.3,2.6,B,No,3
90008428,2,6,3,3,29,3,3,3,5,3,3.5,2,2.7,2.3,2.5,2,1.5,2,2.7,2,2,3,3,2.3,3.5,2.7,2.5,C,No,2
90007076,2,6,2,3,36,3,3,4,3,3,3.5,1.7,2.3,1.3,2,1.5,1.5,2.5,2,1.5,2,2.5,3.5,2,2.5,2,2.1,C,No,4
90000533,2,6,3,3,82,3,3,3,3,3,3,3,3,2.7,2.5,2.5,2.5,2.5,2.7,2,3,3,3,3,3,3.3,2.8,B,No,2
90005592,2,6,3,3,20,3,5,3,3,3,4,3.3,4,3,3,3.5,3,2.5,3.7,3,2,3.5,3.5,3.3,3.5,3.7,3.3,A,No,2
90000373,2,6,3,3,6,2,3,3,3,3,3,2.7,3.3,2.7,2.5,2.5,2.5,3,2.3,2.5,2,3.5,4,3.3,2.5,3,2.8,B,No,2
90000374,2,6,3,3,9,4,3,3,3,3,3.5,3,2.7,2.7,4,3,2.5,3.5,3.3,2,3,3.5,4,2.7,3.5,3,3.1,A,No,2
90000372,2,6,4,3,11,2,3,2,3,3,3,2.3,2,2.3,2.5,2,2,2.5,2.7,2,2.5,3.5,2,2.3,2,3,2.4,C,No,2
90000378,2,6,2,3,4,3,5,5,4,3,4,2.7,3.3,3,3.5,2.5,3,4,3.3,3.5,3.5,3.5,4.5,3.3,4,3.7,3.5,A,No,3
90000379,2,6,4,3,4,3,3,3,3,3,3,2,2,2.3,3,2,2.5,2,2,2.5,2.5,2.5,2.5,2.3,2,2.3,2.3,C,No,2
90000380,2,6,4,3,24,4,3,3,3,3,3,2.3,2.3,2.3,3,2,1.5,2.5,2,1.5,1.5,3,2.5,1.7,2.5,2.7,2.3,C,No,2
90000524,2,6,2,3,76,3,3,3,3,3,3,2.3,3,2.3,2.5,2.5,1.5,2,2.7,2,2,1.5,3,3,2.5,2.3,2.4,C,No,3
90004028,2,6,4,3,19,3,4,3,3,3,3.5,2.7,2.7,3,3,2.5,1.5,3,3,1.5,2.5,3.5,4,2.7,3.5,2.3,2.8,B,No,2
90004031,2,6,4,3,13,3,3,4,3,2,3.5,2.3,2.7,2.3,3,2,2.5,2.5,2.7,3,2.5,2.5,3.5,2.7,3,3,2.7,B,No,2
90004032,2,6,4,3,13,3,3,2,3,3,3,2,2.7,2.3,2,2,1.5,2,2.7,1,2,3,3,2.3,2.5,2.7,2.3,C,No,2
90004033,2,6,4,3,14,3,3,3,3,3,3.5,2,2,2,2,2,1.5,2,1.7,1,2,2,2,2,2,2.3,2,D,No,2
90004667,2,6,2,3,69,4,3,4,4,4,3,1.7,2.7,2.3,2.5,2,2.5,2,2.3,2.5,2,2.5,3.5,2.3,2.5,2.3,2.4,C,No,4
90005080,2,6,4,3,28,3,2,3,4,3,3,1.7,2.3,2,2.5,1.5,1.5,2,2,1.5,2,2.5,3,2.3,2.5,2.3,2.2,C,No,2
90007072,2,6,2,3,98,3,3,3,5,3,3.5,2.3,3,3,2.5,2,1.5,2.5,2.3,1.5,2.5,3.5,3.5,3,3,2.7,2.6,B,No,5
90007073,2,6,1,3,149,4,4,4,3,4,3.5,2.3,3,2.3,2.5,2,2.5,2.5,3,2.5,2,2,2.5,2.7,3,3.3,2.6,B,No,6
90007316,2,6,4,3,72,2,3,3,3,3,3.5,2,2.7,2.3,2.5,2,1.5,2,2.7,2,2,3,3,2.3,3.5,2.7,2.5,C,No,2
90008107,2,6,4,3,58,3,4,3,3,3,3.5,1.7,2.3,1.3,2,1.5,1.5,2.5,2,1.5,2,2.5,3.5,2,2.5,2,2.1,C,No,2
90008427,2,6,4,3,18,3,3,3,4,2,3,3,3,2.7,2.5,2.5,2.5,2.5,2.7,2,3,3,3,3,3,3.3,2.8,B,No,2
90008838,2,6,4,3,61,2,3,3,3,3,4,3.3,4,3,3,3.5,3,2.5,3.7,3,2,3.5,3.5,3.3,3.5,3.7,3.3,A,No,2
90008426,2,6,2,3,14,3,4,4,3,3,3,2.7,3.3,2.7,2.5,2.5,2.5,3,2.3,2.5,2,3.5,4,3.3,2.5,3,2.8,B,No,5
90000136,2,6,4,3,6,3,3,3,3,3,3.5,3,2.7,2.7,4,3,2.5,3.5,3.3,2,3,3.5,4,2.7,3.5,3,3.1,A,No,2
90005985,2,6,2,3,28,3,3,4,4,3,3,2.3,2,2.3,2.5,2,2,2.5,2.7,2,2.5,3.5,2,2.3,2,3,2.4,C,No,4
90008832,2,6,2,3,48,3,3,5,3,3,4,2.7,3.3,3,3.5,2.5,3,4,3.3,3.5,3.5,3.5,4.5,3.3,4,3.7,3.5,A,No,3
90008835,2,6,2,3,42,3,3,3,3,3,3,2,2,2.3,3,2,2.5,2,2,2.5,2.5,2.5,2.5,2.3,2,2.3,2.3,C,No,3
90007868,2,6,2,3,39,2,3,3,3,3,3,2.3,2.3,2.3,3,2,1.5,2.5,2,1.5,1.5,3,2.5,1.7,2.5,2.7,2.3,C,No,3
90001108,2,6,4,3,11,3,3,3,3,3,3,2.3,3,2.3,2.5,2.5,1.5,2,2.7,2,2,1.5,3,3,2.5,2.3,2.4,C,No,2
90005988,2,6,2,3,44,3,3,4,3,3,3.5,2.7,2.7,3,3,2.5,1.5,3,3,1.5,2.5,3.5,4,2.7,3.5,2.3,2.8,B,No,4
90007074,2,6,1,3,81,3,3,5,3,4,3.5,2.3,2.7,2.3,3,2,2.5,2.5,2.7,3,2.5,2.5,3.5,2.7,3,3,2.7,B,No,4
90007318,2,6,1,3,124,3,3,3,4,3,3,2,2.7,2.3,2,2,1.5,2,2.7,1,2,3,3,2.3,2.5,2.7,2.3,C,No,3
90002270,2,6,1,3,1,3,3,3,4,4,3.5,2,2,2,2,2,1.5,2,1.7,1,2,2,2,2,2,2.3,2,D,No,4
90000534,2,6,2,3,83,3,3,3,3,3,3,1.7,2.7,2.3,2.5,2,2.5,2,2.3,2.5,2,2.5,3.5,2.3,2.5,2.3,2.4,C,No,3
90006895,1,6,2,3,6,3,3,3,3,3,3,1.7,2.3,2,2.5,1.5,1.5,2,2,1.5,2,2.5,3,2.3,2.5,2.3,2.2,C,No,2
90000502,2,6,3,3,75,3,3,3,4,3,3.5,2.3,3,3,2.5,2,1.5,2.5,2.3,1.5,2.5,3.5,3.5,3,3,2.7,2.6,B,No,2
